id_corrida,id_piloto,id_equipe,id_status
492,175,27,7
492,206,37,22
492,95,32,95
492,110,1,4
492,202,6,10
492,177,56,81
492,205,53,81
492,213,45,81
492,118,53,81
492,105,25,81
492,192,56,81
493,172,27,1
493,163,4,1
493,137,34,1
493,178,3,1
493,199,3,1
493,187,1,1
493,173,32,11
493,110,1,11
493,202,6,11
493,197,45,12
493,206,37,16
493,207,51,5
493,201,54,23
493,119,21,5
493,194,57,51
493,105,25,6
493,152,51,42
493,212,34,8
493,216,21,25
493,117,4,22
493,175,27,5
493,95,32,5
493,203,6,3
493,176,55,99
493,158,25,81
493,118,53,81
493,205,53,81
493,213,45,81
494,117,4,1
494,137,34,1
494,178,3,1
494,212,34,11
494,173,32,11
494,194,57,12
494,216,21,13
494,176,55,13
494,105,25,5
494,201,54,14
494,207,51,3
494,187,1,80
494,158,25,22
494,197,45,7
494,163,4,5
494,152,51,27
494,172,27,4
494,199,3,4
494,119,21,22
494,206,37,22
494,202,6,4
494,95,32,5
494,175,27,4
494,203,6,4
494,110,1,54
494,205,53,81
494,177,56,81
494,192,56,81
494,213,45,81
494,118,53,81
495,117,4,1
495,178,3,1
495,199,3,1
495,173,32,1
495,202,6,1
495,137,34,5
495,110,1,29
495,152,51,12
495,197,45,12
495,205,53,13
495,207,51,5
495,206,37,6
495,175,27,29
495,95,32,22
495,187,1,3
495,119,21,6
495,105,25,3
495,194,57,20
495,163,4,20
495,172,27,29
495,158,25,20
495,201,54,20
495,203,6,5
495,212,34,10
495,176,55,81
495,213,45,81
495,118,53,81
495,216,21,81
495,177,56,81
495,192,56,81
496,172,27,1
496,187,1,1
496,203,6,1
496,152,51,11
496,137,34,11
496,173,32,11
496,207,51,11
496,206,37,12
496,176,55,12
496,199,3,13
496,105,25,14
496,158,25,5
496,110,1,20
496,117,4,4
496,95,32,4
496,201,54,20
496,212,34,20
496,197,45,4
496,178,3,64
496,202,6,80
496,194,57,20
496,175,27,20
496,119,21,20
496,163,4,4
496,177,56,81
496,192,56,81
496,205,53,81
496,198,21,81
496,118,53,81
496,213,45,81
497,178,3,1
497,117,4,1
497,152,51,1
497,95,32,1
497,137,34,1
497,172,27,1
497,187,1,1
497,199,3,11
497,202,6,12
497,177,56,12
497,119,21,14
497,110,1,16
497,105,25,5
497,194,57,62
497,118,53,6
497,207,51,22
497,203,6,2
497,212,34,37
497,176,55,22
497,158,25,5
497,163,4,10
497,175,27,3
497,173,32,47
497,197,45,7
497,201,54,81
497,192,56,81
497,206,37,81
497,198,21,81
497,205,53,81
497,213,45,81
498,178,3,1
498,137,34,1
498,177,56,1
498,206,25,1
498,152,51,11
498,117,1,11
498,217,34,12
498,221,51,5
498,222,6,5
498,223,57,62
498,224,56,62
498,203,6,3
498,172,27,5
498,119,21,5
498,176,54,42
498,207,32,69
498,200,21,6
498,199,3,5
498,173,32,22
498,187,1,6
498,219,4,6
498,163,4,22
498,202,27,5
498,197,25,4
498,225,58,81
498,140,58,81
498,136,54,81
498,158,45,81
499,163,4,1
499,173,32,1
499,178,3,1
499,202,27,1
499,117,1,1
499,119,21,11
499,176,54,11
499,217,34,11
499,177,56,11
499,200,21,11
499,187,1,11
499,197,25,11
499,152,51,11
499,206,25,12
499,224,56,12
499,203,6,37
499,221,51,10
499,219,4,101
499,137,34,22
499,172,27,10
499,223,57,5
499,222,6,5
499,207,32,20
499,199,3,86
499,136,54,81
499,225,58,81
499,140,58,81
499,158,45,81
500,163,4,1
500,172,27,1
500,202,27,1
500,137,34,1
500,199,3,11
500,200,21,11
500,197,25,11
500,224,56,11
500,223,57,11
500,217,34,11
500,187,1,12
500,207,32,12
500,209,58,22
500,152,51,5
500,219,4,29
500,206,25,29
500,177,56,3
500,221,51,62
500,178,3,6
500,203,6,7
500,222,6,5
500,119,21,20
500,158,45,20
500,173,32,20
500,117,1,3
500,176,54,3
500,225,58,81
500,136,54,81
501,137,34,1
501,119,21,1
501,224,56,1
501,187,1,11
501,222,6,11
501,202,27,11
501,200,21,11
501,206,25,11
501,163,4,12
501,219,4,19
501,177,56,25
501,223,57,3
501,152,51,3
501,178,3,3
501,203,6,7
501,221,51,22
501,172,27,29
501,158,45,7
501,199,3,7
501,197,25,3
501,173,32,3
501,136,54,7
501,207,32,3
501,217,34,3
501,225,58,81
501,209,58,81
501,226,1,81
502,202,27,1
502,178,3,1
502,199,3,1
502,163,4,11
502,197,25,11
502,203,6,11
502,177,56,11
502,222,6,12
502,206,25,12
502,173,32,20
502,172,27,14
502,136,54,5
502,187,1,62
502,119,21,20
502,207,32,6
502,221,51,43
502,137,34,20
502,117,1,7
502,224,56,10
502,227,57,5
502,152,51,22
502,217,34,6
502,200,21,20
502,219,4,8
502,209,58,81
502,225,58,81
502,158,45,81
503,199,3,1
503,172,27,1
503,137,34,1
503,200,21,11
503,203,6,11
503,224,56,12
503,207,32,13
503,119,21,13
503,173,32,3
503,136,54,62
503,202,27,3
503,163,4,3
503,221,51,5
503,222,6,64
503,219,4,6
503,178,3,24
503,152,51,3
503,197,25,3
503,117,1,3
503,206,25,3
503,187,1,81
503,158,45,81
503,209,58,81
503,177,56,81
503,217,34,81
503,227,57,81
503,225,58,81
504,178,3,1
504,202,27,1
504,172,27,1
504,137,34,1
504,163,4,1
504,199,3,1
504,187,1,11
504,203,6,11
504,119,21,11
504,200,21,11
504,206,25,12
504,222,6,12
504,224,56,5
504,197,25,14
504,158,45,5
504,176,54,6
504,221,51,64
504,207,32,6
504,177,56,20
504,152,51,64
504,117,1,7
504,173,32,8
504,219,4,7
504,217,34,8
504,209,58,81
504,136,57,81
504,225,58,81
505,178,3,1
505,137,34,1
505,199,3,1
505,206,25,11
505,197,25,11
505,117,1,11
505,212,34,12
505,187,1,5
505,119,21,13
505,222,6,13
505,211,3,13
505,224,56,14
505,200,21,17
505,163,4,62
505,202,27,27
505,176,54,5
505,207,32,6
505,152,51,20
505,203,6,5
505,172,27,27
505,221,51,5
505,158,45,22
505,173,32,22
505,219,4,5
505,136,57,81
505,177,56,81
505,228,3,81
506,172,27,1
506,199,3,1
506,178,3,1
506,137,34,1
506,152,51,1
506,203,6,1
506,207,32,1
506,200,21,1
506,119,21,11
506,206,25,11
506,117,1,11
506,176,54,11
506,222,6,11
506,136,57,11
506,197,25,11
506,173,32,67
506,187,1,5
506,219,4,5
506,163,4,5
506,158,45,6
506,202,27,7
506,224,56,23
506,177,56,67
506,212,34,6
506,211,3,81
506,229,54,81
507,219,4,1
507,178,3,1
507,199,3,1
507,172,27,1
507,137,34,1
507,173,32,1
507,117,1,1
507,203,6,11
507,163,4,11
507,212,34,11
507,224,56,11
507,176,54,11
507,222,6,11
507,119,21,11
507,211,3,12
507,177,56,12
507,95,32,5
507,187,1,5
507,152,51,36
507,202,27,64
507,197,25,10
507,158,45,67
507,206,25,23
507,207,32,5
507,136,57,81
507,200,21,81
508,137,34,1
508,163,4,1
508,172,27,1
508,199,3,1
508,197,25,1
508,117,1,1
508,203,6,11
508,207,32,60
508,222,6,12
508,176,54,13
508,178,3,13
508,206,25,23
508,152,51,3
508,158,45,5
508,119,21,5
508,219,4,64
508,230,51,3
508,209,57,3
508,187,1,5
508,224,56,23
508,95,32,23
508,173,32,3
508,202,27,3
508,212,34,6
508,211,3,81
508,136,57,81
508,191,21,81
508,177,56,81
508,200,21,54
509,137,34,1
509,178,3,1
509,199,3,1
509,173,32,11
509,177,56,11
509,202,27,11
509,117,1,11
509,222,6,11
509,172,27,11
509,163,4,12
509,211,3,12
509,158,45,13
509,197,25,23
509,219,4,6
509,176,54,5
509,207,32,5
509,119,21,5
509,206,25,3
509,187,1,67
509,212,34,22
509,224,56,3
509,203,6,29
509,152,51,29
509,230,51,20
509,95,32,81
509,181,21,81
509,136,57,81
509,209,57,81
510,178,3,1
510,199,3,1
510,202,27,1
510,187,1,1
510,203,6,1
510,212,34,11
510,197,25,11
510,172,27,60
510,177,56,12
510,173,32,12
510,200,21,13
510,136,57,14
510,117,1,22
510,163,4,23
510,219,4,22
510,137,34,5
510,207,32,5
510,110,51,5
510,158,45,69
510,224,56,6
510,152,51,83
510,119,21,3
510,206,25,3
510,191,25,3
510,176,54,81
510,222,6,81
510,211,3,81
510,214,3,81
511,178,3,1
511,199,3,1
511,202,27,1
511,173,32,1
511,172,27,11
511,207,32,11
511,163,4,11
511,176,54,12
511,211,3,12
511,177,56,12
511,222,6,13
511,187,1,19
511,203,6,3
511,197,25,62
511,200,21,7
511,152,51,10
511,137,34,20
511,212,34,5
511,158,45,22
511,119,21,20
511,136,57,38
511,224,56,22
511,206,25,20
511,110,51,3
511,117,1,54
511,191,25,81
511,209,3,81
512,172,27,1
512,199,32,1
512,187,1,1
512,221,27,1
512,207,32,11
512,224,56,11
512,173,58,11
512,200,21,12
512,178,3,12
512,223,3,12
512,206,57,12
512,203,6,5
512,212,32,22
512,136,58,7
512,231,59,10
512,197,25,5
512,219,4,5
512,182,204,69
512,163,4,5
512,222,6,4
512,202,25,4
512,175,1,4
512,137,204,4
512,232,60,4
512,119,21,3
512,233,54,54
513,172,27,1
513,221,27,1
513,199,32,1
513,202,25,1
513,203,6,11
513,222,6,11
513,200,21,11
513,187,1,11
513,119,21,11
513,219,4,11
513,224,56,11
513,173,58,11
513,206,57,11
513,136,58,11
513,223,3,12
513,178,3,69
513,233,54,38
513,163,4,20
513,231,59,38
513,175,1,4
513,182,204,6
513,137,204,3
513,207,32,95
513,197,25,10
513,212,32,81
513,232,60,81
514,203,6,1
514,222,6,1
514,197,25,1
514,207,32,1
514,199,32,1
514,182,204,11
514,137,204,11
514,231,59,11
514,223,3,12
514,175,1,13
514,119,21,13
514,200,21,14
514,224,56,14
514,212,32,5
514,163,4,27
514,178,3,22
514,187,1,80
514,233,54,3
514,219,4,5
514,172,27,3
514,202,25,37
514,173,58,3
514,221,27,3
514,136,58,3
514,206,57,81
514,232,60,81
515,203,6,1
515,222,6,1
515,178,3,1
515,207,32,1
515,221,27,1
515,197,25,11
515,173,58,12
515,137,204,12
515,200,21,12
515,202,25,2
515,212,32,3
515,206,57,3
515,187,1,98
515,233,54,2
515,223,3,5
515,136,58,22
515,119,21,23
515,199,32,7
515,224,56,7
515,232,60,5
515,172,27,23
515,231,59,7
515,182,204,3
515,175,1,4
515,163,4,54
515,219,4,54
516,221,27,1
516,199,32,1
516,207,32,1
516,222,6,1
516,197,25,1
516,202,25,1
516,203,6,1
516,200,21,1
516,163,4,11
516,119,21,11
516,224,56,11
516,136,58,12
516,175,1,13
516,233,54,16
516,182,204,47
516,212,32,5
516,178,3,6
516,173,58,5
516,223,3,5
516,231,59,23
516,219,4,101
516,187,1,5
516,172,27,5
516,137,204,98
516,206,57,81
516,232,60,81
516,234,61,81
517,222,6,1
517,172,27,1
517,202,25,1
517,199,32,1
517,119,21,1
517,187,1,1
517,203,6,11
517,233,54,11
517,224,56,12
517,136,58,12
517,197,25,13
517,221,27,3
517,231,59,3
517,178,3,10
517,207,32,23
517,137,204,5
517,182,204,5
517,163,4,101
517,152,51,3
517,173,58,3
517,200,21,20
517,212,32,7
517,219,4,101
517,223,3,3
517,175,1,81
517,232,60,81
517,206,57,81
517,234,61,81
518,222,6,1
518,223,3,1
518,199,32,1
518,187,1,1
518,221,27,5
518,200,21,17
518,137,204,7
518,219,4,18
518,172,27,6
518,203,6,7
518,178,3,38
518,197,25,22
518,233,54,36
518,182,204,3
518,202,25,3
518,207,32,22
518,224,56,5
518,163,4,3
518,231,59,7
518,119,21,22
518,173,58,81
518,175,1,81
518,136,58,81
518,206,57,81
518,234,60,97
519,219,4,1
519,203,6,1
519,163,4,1
519,178,3,1
519,197,25,1
519,223,3,1
519,222,6,11
519,172,27,11
519,177,59,11
519,175,1,12
519,187,1,12
519,212,32,12
519,199,32,13
519,119,21,13
519,200,21,15
519,173,58,15
519,152,51,15
519,136,58,17
519,202,25,22
519,224,56,5
519,137,204,3
519,207,32,23
519,235,27,5
519,182,204,20
519,233,54,54
519,236,57,81
519,232,60,81
520,223,3,1
520,163,4,1
520,197,25,11
520,187,1,11
520,222,6,11
520,235,27,11
520,175,1,60
520,199,32,12
520,212,32,12
520,202,25,12
520,136,58,13
520,173,58,13
520,236,57,13
520,203,6,69
520,119,21,6
520,172,27,5
520,177,59,69
520,178,3,103
520,200,21,6
520,224,56,5
520,219,4,101
520,182,204,23
520,207,32,36
520,137,204,20
520,233,54,81
520,232,60,81
521,178,3,1
521,223,3,1
521,172,27,1
521,222,6,1
521,187,1,1
521,200,21,11
521,209,25,11
521,203,6,11
521,202,25,11
521,136,58,11
521,173,58,12
521,137,204,5
521,119,21,27
521,175,1,22
521,177,59,5
521,182,204,5
521,235,27,27
521,212,32,64
521,207,32,7
521,163,4,27
521,219,4,20
521,224,56,10
521,199,32,3
521,233,54,22
521,236,57,81
521,232,60,81
522,178,3,1
522,203,6,1
522,172,27,1
522,222,6,1
522,223,3,1
522,163,4,11
522,202,25,11
522,206,25,11
522,187,1,11
522,175,1,11
522,182,204,5
522,236,57,22
522,119,21,22
522,173,58,5
522,137,204,5
522,233,54,5
522,235,27,5
522,199,32,64
522,219,4,6
522,177,59,10
522,224,56,23
522,136,58,3
522,200,21,5
522,207,32,8
522,212,32,81
522,232,60,81
523,178,3,1
523,222,6,1
523,172,27,1
523,137,204,11
523,235,27,11
523,200,21,12
523,212,32,12
523,202,25,22
523,203,6,27
523,173,58,7
523,177,59,5
523,219,4,8
523,187,1,5
523,197,25,20
523,233,54,7
523,136,58,6
523,207,32,22
523,119,21,23
523,175,1,5
523,182,204,54
523,224,56,10
523,199,32,22
523,163,4,22
523,223,3,3
523,236,57,81
523,232,60,81
524,222,6,1
524,203,6,1
524,223,3,1
524,182,204,1
524,207,32,1
524,197,25,1
524,199,32,1
524,224,56,11
524,178,3,11
524,202,25,11
524,233,54,11
524,230,51,11
524,119,21,13
524,219,4,5
524,172,27,5
524,177,59,5
524,235,27,5
524,173,58,8
524,152,51,20
524,163,4,5
524,187,1,3
524,175,1,5
524,200,21,22
524,137,204,3
524,136,58,81
524,176,57,81
524,232,60,81
524,212,62,81
525,178,3,1
525,203,6,1
525,223,3,1
525,222,6,11
525,202,25,11
525,187,1,12
525,217,182,14
525,224,56,15
525,136,58,15
525,207,32,60
525,137,182,6
525,230,51,69
525,235,27,6
525,197,25,5
525,206,25,5
525,212,62,83
525,219,4,23
525,173,58,80
525,199,32,22
525,119,21,20
525,175,1,5
525,163,4,3
525,233,54,3
525,172,27,5
525,200,21,81
525,176,57,81
525,177,59,81
525,237,56,81
525,232,60,81
525,182,182,54
526,203,6,1
526,163,4,1
526,202,25,1
526,173,58,1
526,233,54,1
526,187,1,11
526,224,56,15
526,137,182,7
526,206,25,20
526,222,6,27
526,119,21,22
526,178,3,36
526,176,57,5
526,223,3,3
526,217,182,20
526,219,4,5
526,177,59,3
526,175,1,5
526,197,25,3
526,207,32,6
526,199,32,20
526,172,27,20
526,235,27,20
526,152,51,20
526,230,51,81
526,200,21,81
526,136,58,81
526,212,62,81
526,237,56,81
526,232,60,81
527,207,32,1
527,182,34,1
527,221,25,1
527,231,1,1
527,238,32,1
527,175,1,1
527,199,6,1
527,203,6,1
527,224,56,1
527,222,59,1
527,200,54,1
527,197,54,11
527,239,1,11
527,202,25,11
527,223,58,11
527,172,27,5
527,233,58,12
527,230,63,12
527,187,34,5
527,178,3,69
527,240,57,99
527,241,57,5
527,232,60,24
527,211,63,25
527,212,32,81
527,158,55,81
527,242,64,81
528,199,6,1
528,224,56,1
528,182,34,1
528,207,32,1
528,223,58,11
528,202,25,11
528,200,54,11
528,187,34,12
528,172,27,12
528,119,21,14
528,178,3,15
528,212,32,68
528,203,6,20
528,175,1,20
528,231,1,20
528,233,58,69
528,222,59,3
528,238,32,4
528,240,57,23
528,239,1,25
528,221,25,3
528,211,63,3
528,241,57,7
528,197,54,54
528,232,60,81
528,158,55,81
528,230,63,81
528,242,64,81
529,238,32,1
529,221,25,1
529,187,34,1
529,178,3,1
529,172,27,1
529,202,25,11
529,207,32,11
529,197,54,11
529,243,21,11
529,212,32,11
529,239,1,12
529,230,63,12
529,119,21,5
529,222,59,20
529,175,1,3
529,203,6,44
529,199,6,20
529,182,34,5
529,211,63,5
529,200,54,5
529,232,60,22
529,219,4,5
529,177,55,8
529,224,56,7
529,158,64,44
529,231,1,5
529,163,65,81
529,223,58,81
529,241,57,81
529,233,58,81
530,199,6,1
530,207,32,1
530,221,25,1
530,238,32,1
530,172,27,1
530,119,21,11
530,178,3,11
530,224,56,11
530,243,21,11
530,223,58,11
530,197,54,15
530,175,1,3
530,222,59,3
530,230,63,7
530,219,4,101
530,203,6,3
530,182,34,80
530,202,25,6
530,232,60,6
530,200,54,23
530,187,34,6
530,231,1,3
530,211,63,3
530,233,58,3
530,239,1,81
530,241,57,81
530,177,55,97
530,212,32,97
530,240,58,97
530,206,64,97
531,221,25,1
531,182,34,1
531,222,59,1
531,187,34,1
531,202,25,1
531,119,21,1
531,175,1,11
531,199,6,11
531,224,56,11
531,219,4,14
531,207,32,16
531,203,6,3
531,238,32,6
531,231,1,64
531,243,21,100
531,178,3,44
531,235,57,23
531,233,58,3
531,172,27,6
531,211,63,7
531,200,54,81
531,223,58,81
531,197,54,81
531,230,63,81
531,177,55,97
531,206,64,97
531,163,65,97
531,212,32,97
531,239,1,97
531,232,60,97
532,207,32,1
532,238,32,1
532,199,6,1
532,203,6,1
532,172,27,3
532,202,25,11
532,239,1,11
532,152,1,11
532,163,65,12
532,178,3,12
532,200,54,12
532,235,57,16
532,230,63,5
532,233,58,20
532,219,4,62
532,222,59,20
532,221,25,6
532,223,58,7
532,119,21,22
532,243,21,20
532,187,34,3
532,182,34,3
532,231,1,3
532,224,56,3
532,211,63,81
532,206,64,81
532,177,55,81
532,244,54,81
532,212,32,97
532,232,60,97
533,207,32,1
533,238,32,1
533,172,27,1
533,222,59,1
533,187,34,1
533,231,1,11
533,230,63,11
533,178,3,11
533,200,54,11
533,203,6,11
533,211,63,12
533,202,25,14
533,219,4,14
533,243,21,14
533,223,58,106
533,235,57,5
533,224,56,37
533,199,6,3
533,182,34,5
533,221,25,5
533,233,58,22
533,119,21,5
533,212,32,43
533,175,1,20
533,232,60,81
533,239,1,81
533,208,1,81
533,244,54,81
533,177,55,97
534,182,34,1
534,119,21,1
534,238,32,1
534,175,1,11
534,223,58,11
534,224,56,11
534,172,27,11
534,231,1,11
534,203,6,11
534,199,6,11
534,233,58,12
534,212,32,12
534,200,54,12
534,243,21,13
534,177,54,17
534,232,60,18
534,207,32,5
534,178,3,36
534,221,25,22
534,219,4,5
534,187,34,20
534,222,59,25
534,202,25,3
534,230,63,3
534,211,63,81
534,239,1,81
534,235,57,81
535,207,32,1
535,238,32,1
535,231,1,1
535,187,34,1
535,178,3,1
535,222,59,1
535,172,27,1
535,119,21,1
535,175,1,1
535,202,25,1
535,233,58,11
535,203,6,11
535,200,54,11
535,163,65,11
535,243,21,11
535,177,54,12
535,230,63,12
535,199,6,15
535,239,1,5
535,224,56,22
535,211,63,5
535,152,1,5
535,182,34,5
535,221,25,5
535,223,58,10
535,219,4,5
535,232,60,81
535,206,57,81
535,212,32,81
536,199,6,1
536,182,34,1
536,187,34,1
536,221,25,1
536,233,58,11
536,175,1,11
536,152,1,11
536,239,1,11
536,230,63,11
536,172,27,13
536,200,54,45
536,177,54,22
536,223,58,6
536,219,4,101
536,119,21,22
536,202,25,6
536,222,59,6
536,224,56,5
536,232,60,69
536,206,57,36
536,207,32,5
536,178,3,7
536,203,6,7
536,212,32,6
536,231,1,3
536,238,32,69
536,211,63,81
536,243,21,81
536,209,57,81
536,245,1,81
537,207,32,1
537,222,59,1
537,172,27,1
537,224,56,1
537,202,25,1
537,212,32,1
537,187,34,1
537,203,6,1
537,119,21,11
537,177,59,13
537,229,57,5
537,243,21,2
537,238,32,6
537,231,1,2
537,178,3,69
537,137,57,5
537,230,63,69
537,175,1,3
537,199,6,69
537,182,34,5
537,219,4,5
537,200,54,3
537,233,58,3
537,221,25,3
537,223,58,81
537,197,54,81
537,211,63,81
537,232,60,81
537,163,65,97
537,239,1,97
538,238,32,1
538,221,25,1
538,203,6,1
538,224,56,11
538,172,27,11
538,230,63,11
538,187,34,11
538,239,1,12
538,163,65,12
538,223,58,17
538,177,59,17
538,206,57,2
538,175,1,3
538,233,58,3
538,219,4,6
538,199,6,2
538,182,34,3
538,202,25,3
538,231,1,3
538,178,3,3
538,119,21,3
538,229,57,3
538,212,32,3
538,137,1,3
538,222,59,3
538,207,32,3
538,232,60,81
538,200,54,81
538,211,63,81
538,246,54,81
538,243,21,97
539,207,32,1
539,238,32,1
539,182,34,1
539,187,34,1
539,224,56,1
539,203,6,1
539,199,6,1
539,172,27,11
539,175,1,11
539,231,1,11
539,212,32,11
539,222,59,12
539,152,1,20
539,233,58,7
539,163,65,83
539,232,60,5
539,230,63,2
539,219,4,5
539,239,1,5
539,177,59,3
539,178,3,37
539,137,1,7
539,221,25,5
539,206,57,7
539,119,21,3
539,202,25,3
539,211,63,54
539,223,58,81
539,247,54,81
539,200,54,81
539,229,57,97
539,240,58,97
539,243,21,97
540,182,34,1
540,187,34,1
540,199,6,1
540,172,27,1
540,175,1,1
540,207,32,1
540,203,6,1
540,224,56,1
540,137,1,1
540,206,57,1
540,221,25,1
540,222,59,11
540,178,3,11
540,152,1,11
540,223,58,17
540,119,21,5
540,231,1,99
540,232,60,5
540,219,4,5
540,238,32,3
540,202,25,3
540,233,58,3
540,239,1,3
540,230,63,3
540,212,32,81
540,229,54,81
540,247,54,81
540,248,63,81
540,229,57,97
540,177,59,97
540,243,21,97
540,244,60,97
541,199,6,1
541,178,3,1
541,222,59,1
541,219,4,1
541,224,56,1
541,175,1,1
541,231,1,11
541,206,57,11
541,163,65,11
541,202,25,11
541,172,27,11
541,249,59,11
541,239,57,11
541,223,58,13
541,197,32,60
541,243,21,15
541,232,60,6
541,247,54,44
541,182,34,5
541,207,32,5
541,187,34,5
541,221,25,36
541,203,6,5
541,177,54,7
541,233,58,69
541,212,32,8
541,213,63,81
542,203,6,1
542,222,59,1
542,199,6,1
542,119,21,1
542,221,25,1
542,206,57,1
542,202,25,1
542,175,1,1
542,178,3,1
542,207,32,11
542,137,34,11
542,219,4,15
542,177,54,55
542,172,27,7
542,231,1,20
542,197,32,44
542,163,63,5
542,249,59,69
542,187,34,3
542,182,34,23
542,233,58,3
542,224,56,3
542,223,58,81
542,213,63,81
542,232,60,81
542,212,32,81
542,243,21,97
542,247,54,97
543,222,59,1
543,250,34,1
543,199,6,1
543,224,56,1
543,207,32,67
543,223,57,12
543,230,63,60
543,251,37,10
543,252,58,62
543,187,34,22
543,237,37,7
543,172,27,62
543,221,25,25
543,231,1,22
543,200,1,20
543,238,25,20
543,253,56,5
543,182,6,69
543,246,63,3
543,254,58,6
543,255,32,54
544,199,6,1
544,231,1,1
544,182,6,1
544,224,56,11
544,255,32,11
544,254,58,11
544,253,56,12
544,250,34,3
544,252,58,5
544,246,63,22
544,187,34,3
544,172,27,3
544,221,25,3
544,207,32,80
544,237,37,5
544,200,1,3
544,238,25,3
544,223,57,3
544,230,63,3
544,222,59,5
544,251,37,7
544,256,66,25
545,182,6,1
545,222,59,1
545,221,25,1
545,231,1,1
545,200,1,1
545,187,34,1
545,230,63,1
545,199,6,1
545,223,57,1
545,224,56,1
545,246,63,11
545,255,32,11
545,250,34,12
545,239,37,12
545,256,66,15
545,237,37,5
545,233,37,5
545,207,32,3
545,257,37,6
545,172,27,3
545,252,58,3
545,254,58,95
545,238,25,69
546,207,32,1
546,182,6,1
546,222,59,1
546,221,25,1
546,224,56,1
546,197,67,11
546,231,1,11
546,255,32,11
546,172,27,10
546,205,37,13
546,246,63,13
546,238,25,69
546,223,57,6
546,233,34,23
546,178,58,6
546,200,1,64
546,187,34,2
546,254,58,6
546,237,37,6
546,199,6,3
546,239,37,3
546,230,63,3
547,207,32,1
547,199,6,1
547,222,59,1
547,200,1,1
547,255,32,1
547,233,34,11
547,172,27,11
547,238,25,11
547,246,63,12
547,239,37,13
547,251,37,13
547,258,37,14
547,208,1,15
547,224,56,15
547,187,34,69
547,178,58,3
547,211,64,3
547,229,64,21
547,254,58,5
547,232,37,22
547,221,25,5
547,231,1,5
547,223,57,3
547,230,63,3
547,182,6,73
547,197,67,81
547,237,37,81
547,257,37,81
547,205,37,81
547,259,68,81
547,260,66,81
548,222,59,1
548,182,6,1
548,199,6,1
548,200,1,1
548,207,32,1
548,178,58,1
548,172,27,1
548,230,63,1
548,119,58,11
548,235,57,11
548,197,67,12
548,211,64,13
548,255,32,6
548,187,34,6
548,221,25,6
548,246,63,69
548,224,56,5
548,231,1,5
548,233,34,10
548,238,25,23
548,232,37,81
548,257,37,81
548,229,64,81
548,223,57,81
548,237,37,81
548,251,37,81
549,255,32,1
549,182,6,1
549,238,25,1
549,230,63,1
549,178,58,1
549,233,34,11
549,231,1,11
549,221,25,11
549,229,64,11
549,258,37,12
549,197,67,12
549,256,63,13
549,259,68,13
549,232,37,15
549,257,37,62
549,222,59,5
549,200,1,3
549,172,27,5
549,223,57,5
549,199,6,3
549,211,64,3
549,119,58,3
549,251,37,3
549,224,56,10
549,207,32,3
549,187,34,3
549,208,1,81
549,237,37,81
549,260,66,81
549,261,37,81
549,212,64,81
550,172,27,1
550,200,1,1
550,199,6,1
550,221,25,1
550,187,34,1
550,207,32,1
550,223,57,1
550,197,67,1
550,262,58,1
550,233,34,11
550,239,1,11
550,231,1,11
550,211,64,11
550,259,68,12
550,258,37,13
550,229,64,14
550,178,58,15
550,224,56,16
550,255,32,67
550,251,37,7
550,230,63,32
550,182,6,64
550,222,59,3
550,238,25,80
550,237,37,81
550,208,1,81
550,256,63,81
550,257,37,81
550,212,64,81
550,260,66,81
550,263,37,81
551,207,32,1
551,187,34,1
551,231,1,1
551,255,32,1
551,182,6,1
551,199,6,11
551,223,57,11
551,172,27,12
551,200,1,12
551,211,64,12
551,224,56,13
551,238,25,13
551,230,63,13
551,251,37,62
551,222,59,3
551,233,34,3
551,178,58,7
551,232,37,6
551,221,25,3
551,119,58,5
551,259,68,3
551,197,67,3
551,237,37,81
551,258,37,81
551,239,1,81
551,229,64,81
551,256,63,81
551,212,64,81
551,175,63,81
551,260,66,81
552,231,1,1
552,182,6,1
552,255,32,1
552,200,1,1
552,233,34,1
552,172,27,11
552,178,58,11
552,230,63,11
552,197,67,11
552,258,37,12
552,203,1,12
552,267,63,12
552,239,1,14
552,207,32,5
552,199,6,16
552,187,34,69
552,222,59,5
552,224,56,37
552,232,37,7
552,119,58,32
552,221,25,23
552,219,4,101
552,251,37,3
552,238,25,5
552,175,57,10
552,211,64,3
552,237,37,81
552,223,57,81
552,205,37,81
552,208,1,81
552,259,68,97
552,264,37,97
552,265,66,97
552,245,63,97
552,266,69,97
552,263,37,97
553,182,6,1
553,222,59,1
553,233,34,1
553,199,6,1
553,230,63,1
553,175,57,1
553,267,63,11
553,237,37,11
553,238,25,5
553,119,58,36
553,211,64,3
553,207,32,5
553,231,1,48
553,255,32,5
553,200,1,6
553,221,25,5
553,172,27,5
553,212,64,5
553,239,1,3
553,251,37,8
553,187,34,5
553,197,67,7
553,178,58,3
553,268,67,81
553,258,37,81
553,208,1,81
553,224,56,81
553,232,37,81
553,269,66,81
554,178,58,1
554,182,6,1
554,233,34,1
554,199,6,1
554,238,25,1
554,200,1,11
554,211,64,11
554,187,34,11
554,258,37,11
554,239,1,11
554,224,56,11
554,246,67,11
554,221,25,11
554,197,67,12
554,230,63,12
554,267,63,12
554,208,1,3
554,222,59,20
554,231,1,5
554,175,57,5
554,255,32,5
554,232,58,6
554,172,27,44
554,207,32,5
554,251,37,3
554,223,57,3
554,205,37,81
554,270,64,81
554,212,64,81
